ID,Index,LAT,LON,SumD,cluster_index,url1,hash1,angle1,url2,hash2,angle2,url3,hash3,angle3,url4,hash4,angle4,이상한거,
26271930,163052,37.52800781,126.8705965,215.2779818,241,"https://map.naver.com/v5/entry/address/14123170.199018847,4512962.05044231,%EC%84%9C%EC%9A%B8%ED%8A%B9%EB%B3%84%EC%8B%9C%20%EC%96%91%EC%B2%9C%EA%B5%AC%20%EB%AA%A9%EB%8F%99%20923,jibun?c=16.72,0,0,0,dha&p=yP5RJiHiOgdcZbXNVWS2ww,103.94,29.25,80,Float","&p=yP5RJiHiOgdcZbXNVWS2ww,103.94,29.25,80,Float","103.94,29.25,80,Float","https://map.naver.com/v5/entry/place/13094989?c=16.72,0,0,0,dha&p=BaOCIVDdsKmpNAEnsRmokQ,-85.91,19.31,80,Float","&p=BaOCIVDdsKmpNAEnsRmokQ,-85.91,19.31,80,Float","-85.91,19.31,80,Float","https://map.naver.com/v5/entry/address/14123170.199018847,4512962.05044231,%EC%84%9C%EC%9A%B8%ED%8A%B9%EB%B3%84%EC%8B%9C%20%EC%96%91%EC%B2%9C%EA%B5%AC%20%EB%AA%A9%EB%8F%99%20923,jibun?c=17.39,0,0,0,dha&p=yP5RJiHiOgdcZbXNVWS2ww,99.61,29.97,80,Float","&p=yP5RJiHiOgdcZbXNVWS2ww,99.61,29.97,80,Float","99.61,29.97,80,Float","https://map.naver.com/v5/entry/address/14123170.199018847,4512962.05044231,%EC%84%9C%EC%9A%B8%ED%8A%B9%EB%B3%84%EC%8B%9C%20%EC%96%91%EC%B2%9C%EA%B5%AC%20%EB%AA%A9%EB%8F%99%20923,jibun?c=17.11,0,0,0,dha&p=w8gQDztA12fwzVW08R49RQ,-85.17,18.8,80,Float","&p=w8gQDztA12fwzVW08R49RQ,-85.17,18.8,80,Float","-85.17,18.8,80,Float",,
24641449,163383,37.56860068,127.006898,303.0398315,242,"https://map.naver.com/v5/entry/address/14138343.212593209,4518661.534307042,%EC%84%9C%EC%9A%B8%ED%8A%B9%EB%B3%84%EC%8B%9C%20%EC%A4%91%EA%B5%AC%20%EC%9D%84%EC%A7%80%EB%A1%9C6%EA%B0%80%2017-415,jibun?c=17.6,0,0,0,dha&p=q1tIoOBkAndh1G-MDr--4w,95.19,1.28,80,Float","&p=q1tIoOBkAndh1G-MDr--4w,95.19,1.28,80,Float","95.19,1.28,80,Float","https://map.naver.com/v5/entry/address/14138343.212593209,4518661.534307042,%EC%84%9C%EC%9A%B8%ED%8A%B9%EB%B3%84%EC%8B%9C%20%EC%A4%91%EA%B5%AC%20%EC%9D%84%EC%A7%80%EB%A1%9C6%EA%B0%80%2017-415,jibun?c=17.47,0,0,0,dha&p=uH-5L9XMfEB4jLCo5CbOrg,-131.93,8.25,80,Float","&p=uH-5L9XMfEB4jLCo5CbOrg,-131.93,8.25,80,Float","-131.93,8.25,80,Float","https://map.naver.com/v5/entry/address/14138343.212593209,4518661.534307042,%EC%84%9C%EC%9A%B8%ED%8A%B9%EB%B3%84%EC%8B%9C%20%EC%A4%91%EA%B5%AC%20%EC%9D%84%EC%A7%80%EB%A1%9C6%EA%B0%80%2017-415,jibun?c=17.47,0,0,0,dha&p=ZNjaLNOwnx0kBbbWEKGxPA,54.76,-7.55,80,Float","&p=ZNjaLNOwnx0kBbbWEKGxPA,54.76,-7.55,80,Float","54.76,-7.55,80,Float","https://map.naver.com/v5/entry/address/14138343.212593209,4518661.534307042,%EC%84%9C%EC%9A%B8%ED%8A%B9%EB%B3%84%EC%8B%9C%20%EC%A4%91%EA%B5%AC%20%EC%9D%84%EC%A7%80%EB%A1%9C6%EA%B0%80%2017-415,jibun?c=17.47,0,0,0,dha&p=P6cjLekhPup1b2KLcbaKeg,0.57,2.57,80,Float","&p=P6cjLekhPup1b2KLcbaKeg,0.57,2.57,80,Float","0.57,2.57,80,Float",,
22385252,163434,37.61656886,127.04929,113.2347566,243,"https://map.naver.com/v5/entry/address/14143062.268446911,4525400.561699675,%EC%84%9C%EC%9A%B8%ED%8A%B9%EB%B3%84%EC%8B%9C%20%EC%84%B1%EB%B6%81%EA%B5%AC%20%EC%9E%A5%EC%9C%84%EB%8F%99%20237-135,jibun?c=18.57,0,0,0,dha&p=BIitVt8ysXEzE5itYohhTw,103.45,-0.05,47.75,Float","&p=BIitVt8ysXEzE5itYohhTw,103.45,-0.05,47.75,Float","103.45,-0.05,47.75,Float","https://map.naver.com/v5/entry/address/14143062.268446911,4525400.561699675,%EC%84%9C%EC%9A%B8%ED%8A%B9%EB%B3%84%EC%8B%9C%20%EC%84%B1%EB%B6%81%EA%B5%AC%20%EC%9E%A5%EC%9C%84%EB%8F%99%20237-135,jibun?c=17.34,0,0,0,dha&p=yRFlCZSvcEypsNM3h_Mccw,46.16,-3.01,80,Float","&p=yRFlCZSvcEypsNM3h_Mccw,46.16,-3.01,80,Float","46.16,-3.01,80,Float","https://map.naver.com/v5/entry/address/14143062.268446911,4525400.561699675,%EC%84%9C%EC%9A%B8%ED%8A%B9%EB%B3%84%EC%8B%9C%20%EC%84%B1%EB%B6%81%EA%B5%AC%20%EC%9E%A5%EC%9C%84%EB%8F%99%20237-135,jibun?c=17.34,0,0,0,dha&p=6cJmqN2ATJkHhdk3Lu4MIw,-146.96,-6.43,80,Float","&p=6cJmqN2ATJkHhdk3Lu4MIw,-146.96,-6.43,80,Float","-146.96,-6.43,80,Float","https://map.naver.com/v5/entry/address/14143062.268446911,4525400.561699675,%EC%84%9C%EC%9A%B8%ED%8A%B9%EB%B3%84%EC%8B%9C%20%EC%84%B1%EB%B6%81%EA%B5%AC%20%EC%9E%A5%EC%9C%84%EB%8F%99%20237-135,jibun?c=17.34,0,0,0,dha&p=Ls0LoDMJmcMgm3lx43Bvtw,-170.14,1.3,80,Float","&p=Ls0LoDMJmcMgm3lx43Bvtw,-170.14,1.3,80,Float","-170.14,1.3,80,Float",,
26478152,165452,37.56027365,126.9648456,326.329484,244,"https://map.naver.com/v5/entry/address/14133661.960838575,4517492.115954924,%EC%84%9C%EC%9A%B8%ED%8A%B9%EB%B3%84%EC%8B%9C%20%EC%84%9C%EB%8C%80%EB%AC%B8%EA%B5%AC%20%EC%B6%A9%EC%A0%95%EB%A1%9C3%EA%B0%80%20465,jibun?c=17.65,0,0,0,dha&p=4jVPAi6F4Ah0bDCvQVsSKw,143.42,4.7,37,Float","&p=4jVPAi6F4Ah0bDCvQVsSKw,143.42,4.7,37,Float","143.42,4.7,37,Float","https://map.naver.com/v5/entry/address/14133661.960838575,4517492.115954924,%EC%84%9C%EC%9A%B8%ED%8A%B9%EB%B3%84%EC%8B%9C%20%EC%84%9C%EB%8C%80%EB%AC%B8%EA%B5%AC%20%EC%B6%A9%EC%A0%95%EB%A1%9C3%EA%B0%80%20465,jibun?c=17.28,0,0,0,dha&p=MdnbsVswTedUUtSAT_1TgA,-89.25,23.18,80,Float","&p=MdnbsVswTedUUtSAT_1TgA,-89.25,23.18,80,Float","-89.25,23.18,80,Float","https://map.naver.com/v5/entry/address/14133661.960838575,4517492.115954924,%EC%84%9C%EC%9A%B8%ED%8A%B9%EB%B3%84%EC%8B%9C%20%EC%84%9C%EB%8C%80%EB%AC%B8%EA%B5%AC%20%EC%B6%A9%EC%A0%95%EB%A1%9C3%EA%B0%80%20465,jibun?c=16.96,0,0,0,dha&p=k-0s4A5IgVhQ_SWF1_qy_w,-27.57,7.02,80,Float","&p=k-0s4A5IgVhQ_SWF1_qy_w,-27.57,7.02,80,Float","-27.57,7.02,80,Float","https://map.naver.com/v5/entry/address/14133661.960838575,4517492.115954924,%EC%84%9C%EC%9A%B8%ED%8A%B9%EB%B3%84%EC%8B%9C%20%EC%84%9C%EB%8C%80%EB%AC%B8%EA%B5%AC%20%EC%B6%A9%EC%A0%95%EB%A1%9C3%EA%B0%80%20465,jibun?c=17.36,0,0,0,dha&p=Op0yoASY7lNHuChGfzjSUg,-171.73,4.16,80,Float","&p=Op0yoASY7lNHuChGfzjSUg,-171.73,4.16,80,Float","-171.73,4.16,80,Float",,
26153645,166511,37.58506789,127.019721,145.7278839,245,"https://map.naver.com/v5/entry/address/14139770.662423652,4520974.515443977,%EC%84%9C%EC%9A%B8%ED%8A%B9%EB%B3%84%EC%8B%9C%20%EC%84%B1%EB%B6%81%EA%B5%AC%20%EB%B3%B4%EB%AC%B8%EB%8F%991%EA%B0%80%20147-48,jibun?c=17.88,0,0,0,dha&p=kVAGV4fOFEmI4ZSQlMOkuQ,-105.06,3.84,80,Float","&p=kVAGV4fOFEmI4ZSQlMOkuQ,-105.06,3.84,80,Float","-105.06,3.84,80,Float","https://map.naver.com/v5/entry/address/14139770.662423652,4520974.515443977,%EC%84%9C%EC%9A%B8%ED%8A%B9%EB%B3%84%EC%8B%9C%20%EC%84%B1%EB%B6%81%EA%B5%AC%20%EB%B3%B4%EB%AC%B8%EB%8F%991%EA%B0%80%20147-48,jibun?c=16.8,0,0,0,dha&p=RNCnMC9wiIf5f-aeRCIL3w,-54.35,15.08,80,Float","&p=RNCnMC9wiIf5f-aeRCIL3w,-54.35,15.08,80,Float","-54.35,15.08,80,Float","https://map.naver.com/v5/entry/address/14139770.662423652,4520974.515443977,%EC%84%9C%EC%9A%B8%ED%8A%B9%EB%B3%84%EC%8B%9C%20%EC%84%B1%EB%B6%81%EA%B5%AC%20%EB%B3%B4%EB%AC%B8%EB%8F%991%EA%B0%80%20147-48,jibun?c=17.52,0,0,0,dha&p=ebQg62nEeTOd77Z1ZzszPQ,-128.45,7.42,80,Float","&p=ebQg62nEeTOd77Z1ZzszPQ,-128.45,7.42,80,Float","-128.45,7.42,80,Float","https://map.naver.com/v5/entry/address/14139770.662423652,4520974.515443977,%EC%84%9C%EC%9A%B8%ED%8A%B9%EB%B3%84%EC%8B%9C%20%EC%84%B1%EB%B6%81%EA%B5%AC%20%EB%B3%B4%EB%AC%B8%EB%8F%991%EA%B0%80%20147-48,jibun?c=17.34,0,0,0,dha&p=R1jRNxSN6Uxaf0HByXAZxA,-116.03,8.97,80,Float","&p=R1jRNxSN6Uxaf0HByXAZxA,-116.03,8.97,80,Float","-116.03,8.97,80,Float",,
26333539,167253,37.47994469,126.8769961,162.8673084,246,"https://map.naver.com/v5/entry/address/14123882.599232126,4506217.707087433,%EC%84%9C%EC%9A%B8%ED%8A%B9%EB%B3%84%EC%8B%9C%20%EA%B8%88%EC%B2%9C%EA%B5%AC%20%EA%B0%80%EC%82%B0%EB%8F%99%20543-1,jibun?c=18.1,0,0,0,dha&p=GjggL5iWau9dM-nF_udm5w,-12.81,0.46,37,Float","&p=GjggL5iWau9dM-nF_udm5w,-12.81,0.46,37,Float","-12.81,0.46,37,Float","https://map.naver.com/v5/entry/address/14123882.599232126,4506217.707087433,%EC%84%9C%EC%9A%B8%ED%8A%B9%EB%B3%84%EC%8B%9C%20%EA%B8%88%EC%B2%9C%EA%B5%AC%20%EA%B0%80%EC%82%B0%EB%8F%99%20543-1?c=17,0,0,0,dha&p=7ojJsfTklbjXabtwiIVNNA,73.74,3.79,68.3,Float","&p=7ojJsfTklbjXabtwiIVNNA,73.74,3.79,68.3,Float","73.74,3.79,68.3,Float","https://map.naver.com/v5/entry/address/14123882.599232126,4506217.707087433,%EC%84%9C%EC%9A%B8%ED%8A%B9%EB%B3%84%EC%8B%9C%20%EA%B8%88%EC%B2%9C%EA%B5%AC%20%EA%B0%80%EC%82%B0%EB%8F%99%20543-1?c=17.32,0,0,0,dha&p=6OkGSQWeummvjA7lTWtYOQ,163.08,2.08,37,Float","&p=6OkGSQWeummvjA7lTWtYOQ,163.08,2.08,37,Float","163.08,2.08,37,Float","https://map.naver.com/v5/entry/address/14123882.599232126,4506217.707087433,%EC%84%9C%EC%9A%B8%ED%8A%B9%EB%B3%84%EC%8B%9C%20%EA%B8%88%EC%B2%9C%EA%B5%AC%20%EA%B0%80%EC%82%B0%EB%8F%99%20543-1?c=16.84,0,0,0,dha&p=OFh0FkvKgMa8bZITe8hung,151.68,-4.07,80,Float","&p=OFh0FkvKgMa8bZITe8hung,151.68,-4.07,80,Float","151.68,-4.07,80,Float",,
26513235,168531,37.64602575,127.0199961,128.1942026,247,"https://map.naver.com/v5/entry/address/14139801.286415566,4529541.101180676,%EC%84%9C%EC%9A%B8%ED%8A%B9%EB%B3%84%EC%8B%9C%20%EA%B0%95%EB%B6%81%EA%B5%AC%20%EC%88%98%EC%9C%A0%EB%8F%99%20270-184,jibun?c=17.46,0,0,0,dha&p=l7o8louG4f3u_5vXcCaDYw,-135.17,11.89,80,Float","&p=l7o8louG4f3u_5vXcCaDYw,-135.17,11.89,80,Float","-135.17,11.89,80,Float","https://map.naver.com/v5/entry/address/14139801.286415566,4529541.101180676,%EC%84%9C%EC%9A%B8%ED%8A%B9%EB%B3%84%EC%8B%9C%20%EA%B0%95%EB%B6%81%EA%B5%AC%20%EC%88%98%EC%9C%A0%EB%8F%99%20270-184,jibun?c=17.46,0,0,0,dha&p=8kGJIslgf-Ajl1MSoF1rbQ,44.85,22.3,80,Float","&p=8kGJIslgf-Ajl1MSoF1rbQ,44.85,22.3,80,Float",,"https://map.naver.com/v5/entry/address/14139801.286415566,4529541.101180676,%EC%84%9C%EC%9A%B8%ED%8A%B9%EB%B3%84%EC%8B%9C%20%EA%B0%95%EB%B6%81%EA%B5%AC%20%EC%88%98%EC%9C%A0%EB%8F%99%20270-184,jibun?c=17.75,0,0,0,dha&p=EtMF2aN3cLBBCYCw0fZtHQ,-134.82,-4.59,80,Float","&p=EtMF2aN3cLBBCYCw0fZtHQ,-134.82,-4.59,80,Float","-134.82,-4.59,80,Float","https://map.naver.com/v5/entry/address/14139801.286415566,4529541.101180676,%EC%84%9C%EC%9A%B8%ED%8A%B9%EB%B3%84%EC%8B%9C%20%EA%B0%95%EB%B6%81%EA%B5%AC%20%EC%88%98%EC%9C%A0%EB%8F%99%20270-184,jibun?c=17.54,0,0,0,dha&p=GyWSiGzLd41QwPt_YcE2vw,129.84,13.06,80,Float","&p=GyWSiGzLd41QwPt_YcE2vw,129.84,13.06,80,Float","129.84,13.06,80,Float",,
26621095,169316,37.53571323,127.0956805,317.0622481,248,"https://map.naver.com/v5/entry/address/14148226.435284559,4514043.699280364,%EC%84%9C%EC%9A%B8%ED%8A%B9%EB%B3%84%EC%8B%9C%20%EA%B4%91%EC%A7%84%EA%B5%AC%20%EA%B5%AC%EC%9D%98%EB%8F%99%20546-4,jibun?c=16.18,0,0,0,dha&p=CnPjJV8gYkBte-_DDNGwwQ,136.17,16.42,80,Float","&p=CnPjJV8gYkBte-_DDNGwwQ,136.17,16.42,80,Float","136.17,16.42,80,Float","https://map.naver.com/v5/entry/address/14148226.435284559,4514043.699280364,%EC%84%9C%EC%9A%B8%ED%8A%B9%EB%B3%84%EC%8B%9C%20%EA%B4%91%EC%A7%84%EA%B5%AC%20%EA%B5%AC%EC%9D%98%EB%8F%99%20546-4,jibun?c=16.18,0,0,0,dha&p=mOS0k4QuvL7-KPf1fPR-wQ,-83.32,14.36,80,Float","&p=mOS0k4QuvL7-KPf1fPR-wQ,-83.32,14.36,80,Float",,"https://map.naver.com/v5/entry/address/14148226.435284559,4514043.699280364,%EC%84%9C%EC%9A%B8%ED%8A%B9%EB%B3%84%EC%8B%9C%20%EA%B4%91%EC%A7%84%EA%B5%AC%20%EA%B5%AC%EC%9D%98%EB%8F%99%20546-4,jibun?c=16.18,0,0,0,dha&p=17IBskbCAbsWEMouIxqASQ,-85.62,17.41,80,Float","&p=17IBskbCAbsWEMouIxqASQ,-85.62,17.41,80,Float","-85.62,17.41,80,Float","https://map.naver.com/v5/entry/address/14148226.435284559,4514043.699280364,%EC%84%9C%EC%9A%B8%ED%8A%B9%EB%B3%84%EC%8B%9C%20%EA%B4%91%EC%A7%84%EA%B5%AC%20%EA%B5%AC%EC%9D%98%EB%8F%99%20546-4,jibun?c=16.18,0,0,0,dha&p=hEdHqg3hPr8Oxg8aEy8NZg,112.88,19.37,80,Float","&p=hEdHqg3hPr8Oxg8aEy8NZg,112.88,19.37,80,Float","112.88,19.37,80,Float",,
23332729,170409,37.62896725,127.0393113,69.75292048,249,"https://map.naver.com/v5/entry/address/14141951.444644134,4527143.112650953,%EC%84%9C%EC%9A%B8%ED%8A%B9%EB%B3%84%EC%8B%9C%20%EA%B0%95%EB%B6%81%EA%B5%AC%20%EB%B2%88%EB%8F%99%20310-15,jibun?c=15.93,0,0,0,dha&p=EyUt9rXwIrrUOzrBCIJE5g,-45.9,8.14,80,Float","&p=EyUt9rXwIrrUOzrBCIJE5g,-45.9,8.14,80,Float","-45.9,8.14,80,Float","https://map.naver.com/v5/entry/address/14141951.444644134,4527143.112650953,%EC%84%9C%EC%9A%B8%ED%8A%B9%EB%B3%84%EC%8B%9C%20%EA%B0%95%EB%B6%81%EA%B5%AC%20%EB%B2%88%EB%8F%99%20310-15,jibun?c=18.09,0,0,0,dha&p=QmnGXX8qLa7L6TDUnq-pMw,135.19,10.65,80,Float","&p=QmnGXX8qLa7L6TDUnq-pMw,135.19,10.65,80,Float",,"https://map.naver.com/v5/entry/address/14141951.444644134,4527143.112650953,%EC%84%9C%EC%9A%B8%ED%8A%B9%EB%B3%84%EC%8B%9C%20%EA%B0%95%EB%B6%81%EA%B5%AC%20%EB%B2%88%EB%8F%99%20310-15,jibun?c=18.37,0,0,0,dha&p=5PTcVrwss6RGkcvOLxF2Hg,20.25,9.33,80,Float","&p=5PTcVrwss6RGkcvOLxF2Hg,20.25,9.33,80,Float","20.25,9.33,80,Float","https://map.naver.com/v5/entry/address/14141951.444644134,4527143.112650953,%EC%84%9C%EC%9A%B8%ED%8A%B9%EB%B3%84%EC%8B%9C%20%EA%B0%95%EB%B6%81%EA%B5%AC%20%EB%B2%88%EB%8F%99%20310-15,jibun?c=17.71,0,0,0,dha&p=UqBgh_AutcrbvziuBbu9yA,-127.1,25.65,80,Float","&p=UqBgh_AutcrbvziuBbu9yA,-127.1,25.65,80,Float","-127.1,25.65,80,Float",,
24487791,170981,37.53889008,126.9883946,172.805397,250,"https://map.naver.com/v5/entry/address/14136283.42352726,4514489.682345066,%EC%84%9C%EC%9A%B8%ED%8A%B9%EB%B3%84%EC%8B%9C%20%EC%9A%A9%EC%82%B0%EA%B5%AC%20%EC%9D%B4%ED%83%9C%EC%9B%90%EB%8F%99%20305-3,jibun?c=15.14,0,0,0,dha&p=r4_eUGwzIu9R9kF_A2R1NQ,-20.33,18.27,80,Float","&p=r4_eUGwzIu9R9kF_A2R1NQ,-20.33,18.27,80,Float","-20.33,18.27,80,Float","https://map.naver.com/v5/entry/address/14136283.42352726,4514489.682345066,%EC%84%9C%EC%9A%B8%ED%8A%B9%EB%B3%84%EC%8B%9C%20%EC%9A%A9%EC%82%B0%EA%B5%AC%20%EC%9D%B4%ED%83%9C%EC%9B%90%EB%8F%99%20305-3,jibun?c=17.34,0,0,0,dha&p=jVSn_uEc7bI1Fz04jU9snA,-60.65,4.13,80,Float","&p=jVSn_uEc7bI1Fz04jU9snA,-60.65,4.13,80,Float",,"https://map.naver.com/v5/entry/address/14136283.42352726,4514489.682345066,%EC%84%9C%EC%9A%B8%ED%8A%B9%EB%B3%84%EC%8B%9C%20%EC%9A%A9%EC%82%B0%EA%B5%AC%20%EC%9D%B4%ED%83%9C%EC%9B%90%EB%8F%99%20305-3,jibun?c=17.34,0,0,0,dha&p=Brcr7wsIEJ6yCUpsr_JtBQ,-46.72,26,80,Float","&p=Brcr7wsIEJ6yCUpsr_JtBQ,-46.72,26,80,Float","-46.72,26,80,Float","https://map.naver.com/v5/entry/address/14136283.42352726,4514489.682345066,%EC%84%9C%EC%9A%B8%ED%8A%B9%EB%B3%84%EC%8B%9C%20%EC%9A%A9%EC%82%B0%EA%B5%AC%20%EC%9D%B4%ED%83%9C%EC%9B%90%EB%8F%99%20305-3,jibun?c=17.69,0,0,0,dha&p=Aiy3usFe8E8MABsnuBdThw,-173.8,19.31,80,Float","&p=Aiy3usFe8E8MABsnuBdThw,-173.8,19.31,80,Float","-173.8,19.31,80,Float",,
22057999,171479,37.62766163,127.0775515,136.3447467,251,"https://map.naver.com/v5/entry/address/14146208.324235965,4526959.5985712,%EC%84%9C%EC%9A%B8%ED%8A%B9%EB%B3%84%EC%8B%9C%20%EB%85%B8%EC%9B%90%EA%B5%AC%20%EA%B3%B5%EB%A6%89%EB%8F%99%20441-152,jibun?c=15.65,0,0,0,dha&p=Zoz16Vuompd5k3emtKgHmg,-26.03,2.19,80,Float","&p=Zoz16Vuompd5k3emtKgHmg,-26.03,2.19,80,Float","-26.03,2.19,80,Float","https://map.naver.com/v5/entry/address/14146208.324235965,4526959.5985712,%EC%84%9C%EC%9A%B8%ED%8A%B9%EB%B3%84%EC%8B%9C%20%EB%85%B8%EC%9B%90%EA%B5%AC%20%EA%B3%B5%EB%A6%89%EB%8F%99%20441-152,jibun?c=16.66,0,0,0,dha&p=2MIBwRXvrZpGdxtKbgsWPw,151.64,10.35,80,Float","&p=2MIBwRXvrZpGdxtKbgsWPw,151.64,10.35,80,Float",,"https://map.naver.com/v5/entry/address/14146208.324235965,4526959.5985712,%EC%84%9C%EC%9A%B8%ED%8A%B9%EB%B3%84%EC%8B%9C%20%EB%85%B8%EC%9B%90%EA%B5%AC%20%EA%B3%B5%EB%A6%89%EB%8F%99%20441-152,jibun?c=16.23,0,0,0,dha&p=b0pVXcL-3dTFZ9VZdlSr6Q,158.15,-9.64,80,Float","&p=b0pVXcL-3dTFZ9VZdlSr6Q,158.15,-9.64,80,Float","158.15,-9.64,80,Float","https://map.naver.com/v5/entry/address/14146208.324235965,4526959.5985712,%EC%84%9C%EC%9A%B8%ED%8A%B9%EB%B3%84%EC%8B%9C%20%EB%85%B8%EC%9B%90%EA%B5%AC%20%EA%B3%B5%EB%A6%89%EB%8F%99%20441-152,jibun?c=16.18,0,0,0,dha&p=zru_SdKCt-P7hQkGjk1Xbg,-120.35,28.71,80,Float","&p=zru_SdKCt-P7hQkGjk1Xbg,-120.35,28.71,80,Float","-120.35,28.71,80,Float",,
22887050,172795,37.60181984,127.0404426,128.5834777,252,"https://map.naver.com/v5/entry/address/14142077.380384069,4523328.016178008,%EC%84%9C%EC%9A%B8%ED%8A%B9%EB%B3%84%EC%8B%9C%20%EC%84%B1%EB%B6%81%EA%B5%AC%20%ED%95%98%EC%9B%94%EA%B3%A1%EB%8F%99%2046-73,jibun?c=17.02,0,0,0,dha&p=GBQ4FWp4TkKsTHYxl4vr4w,-55.3,19.59,56.52,Float","&p=GBQ4FWp4TkKsTHYxl4vr4w,-55.3,19.59,56.52,Float","-55.3,19.59,56.52,Float","https://map.naver.com/v5/entry/address/14142077.380384069,4523328.016178008,%EC%84%9C%EC%9A%B8%ED%8A%B9%EB%B3%84%EC%8B%9C%20%EC%84%B1%EB%B6%81%EA%B5%AC%20%ED%95%98%EC%9B%94%EA%B3%A1%EB%8F%99%2046-73,jibun?c=17.02,0,0,0,dha&p=VY37fFpDMabCIkI8fyMhLw,136.58,0.28,43.7,Float","&p=VY37fFpDMabCIkI8fyMhLw,136.58,0.28,43.7,Float",,"https://map.naver.com/v5/entry/address/14142077.380384069,4523328.016178008,%EC%84%9C%EC%9A%B8%ED%8A%B9%EB%B3%84%EC%8B%9C%20%EC%84%B1%EB%B6%81%EA%B5%AC%20%ED%95%98%EC%9B%94%EA%B3%A1%EB%8F%99%2046-73,jibun?c=17.02,0,0,0,dha&p=Cwk8bf2nX37gMKiHD8ERIw,62.79,16.16,80,Float","&p=Cwk8bf2nX37gMKiHD8ERIw,62.79,16.16,80,Float","62.79,16.16,80,Float","https://map.naver.com/v5/entry/address/14142077.380384069,4523328.016178008,%EC%84%9C%EC%9A%B8%ED%8A%B9%EB%B3%84%EC%8B%9C%20%EC%84%B1%EB%B6%81%EA%B5%AC%20%ED%95%98%EC%9B%94%EA%B3%A1%EB%8F%99%2046-73,jibun?c=17.02,0,0,0,dha&p=EeyEuueCXCwjvegtctVq8w,-160.59,0.17,80,Float","&p=EeyEuueCXCwjvegtctVq8w,-160.59,0.17,80,Float","-160.59,0.17,80,Float",,
21909882,173723,37.50502888,126.9462463,113.1040262,253,"https://map.naver.com/v5/entry/address/14131591.49623346,4509737.044878062,%EC%84%9C%EC%9A%B8%ED%8A%B9%EB%B3%84%EC%8B%9C%20%EB%8F%99%EC%9E%91%EA%B5%AC%20%EC%83%81%EB%8F%84%EB%8F%99%2022-113,jibun?c=19,0,0,0,dha&p=eER8QzkWacB8pNVtclx0hw,-58.46,4.35,80,Float","&p=eER8QzkWacB8pNVtclx0hw,-58.46,4.35,80,Float","-58.46,4.35,80,Float","https://map.naver.com/v5/entry/address/14131591.49623346,4509737.044878062,%EC%84%9C%EC%9A%B8%ED%8A%B9%EB%B3%84%EC%8B%9C%20%EB%8F%99%EC%9E%91%EA%B5%AC%20%EC%83%81%EB%8F%84%EB%8F%99%2022-113,jibun?c=15.57,0,0,0,dha&p=AQucy7ZOjObwGZEXXTs2OQ,-12.95,9.88,80,Float","&p=AQucy7ZOjObwGZEXXTs2OQ,-12.95,9.88,80,Float",,"https://map.naver.com/v5/entry/address/14131591.49623346,4509737.044878062,%EC%84%9C%EC%9A%B8%ED%8A%B9%EB%B3%84%EC%8B%9C%20%EB%8F%99%EC%9E%91%EA%B5%AC%20%EC%83%81%EB%8F%84%EB%8F%99%2022-113,jibun?c=17.02,0,0,0,dha&p=3Q-vMcSsnR93vancQb5drA,113.86,0.76,80,Float","&p=3Q-vMcSsnR93vancQb5drA,113.86,0.76,80,Float","113.86,0.76,80,Float","https://map.naver.com/v5/entry/address/14131591.49623346,4509737.044878062,%EC%84%9C%EC%9A%B8%ED%8A%B9%EB%B3%84%EC%8B%9C%20%EB%8F%99%EC%9E%91%EA%B5%AC%20%EC%83%81%EB%8F%84%EB%8F%99%2022-113,jibun?c=17.02,0,0,0,dha&p=62qTaseE5KTja-i12fSyAA,132.03,12.1,80,Float","&p=62qTaseE5KTja-i12fSyAA,132.03,12.1,80,Float","132.03,12.1,80,Float",,
